invoice_id,vendor_id,vendor_name,employee_id,employee_name,dept_id,dept_name,trx_date,amount,currency,payment_method,description
INV-000571,7,Blake and Sons,76,Elizabeth Kelley,7,Operations,2024-02-14,3842.16,USD,Check,Experience almost outside middle discuss college already.
INV-000572,40,"Romero, Gonzalez and Brooks",69,Victoria Garcia,7,Legal,2024-06-19,3562.69,USD,Check,Pretty wish beautiful every human.
INV-000573,37,Smith-Bowen,91,Kathy Rivas,4,Finance,2024-12-23,1326.63,USD,ACH,If customer address region try near.
INV-000574,15,Williams and Sons,86,Denise Jacobs,7,Legal,2024-11-11,1445.78,USD,Wire,Trip give white everybody paper create upon.
INV-000575,30,"Snyder, Campos and Callahan",22,Shirley Suarez,7,Sales,2024-02-03,4880.19,USD,ACH,Above company media next me future bring.
INV-000576,33,"Ferrell, Rice and Maddox",39,Victor Baker,4,Finance,2024-12-31,1038.29,USD,Check,What then spend offer reason whom none.
INV-000577,16,Galloway-Wyatt,27,David Alvarez,5,Finance,2024-10-07,6212.54,USD,Check,Serious which learn leave only.
INV-000578,37,Smith-Bowen,95,David Douglas Jr.,5,Legal,2024-10-05,7875.39,USD,Check,Loss election him.
INV-000579,8,"Henderson, Ramirez and Lewis",52,Brent Jordan,5,Engineering,2024-08-25,2300.0,USD,Check,Quality discover firm western might.
INV-000580,21,Gray-Mayo,97,Dustin Jordan,7,Engineering,2024-01-14,4948.01,USD,ACH,Red enjoy expert.
INV-000581,43,Rodriguez LLC,27,Courtney Gonzalez,3,Sales,2024-09-29,1500.67,USD,Wire,Purpose start away use live government.
INV-000582,28,"Hoffman, Baker and Richards",66,Cameron Parker,7,Marketing,2024-06-25,7180.73,USD,Wire,Especially water raise travel material current save.
INV-000583,4,Davis and Sons,15,Shirley Suarez,7,Engineering,2024-10-08,2800.0,USD,ACH,Deal dark economic peace choose.
INV-000584,28,"Hoffman, Baker and Richards",56,Jeffrey Chandler,2,Operations,2024-07-20,7025.2,USD,ACH,Build bad what manage.
INV-000585,31,Burton Ltd,20,Shirley Suarez,7,Operations,2024-10-11,1399.3,USD,ACH,Share must amount.
INV-000586,9,Garcia-James,18,Victoria Garcia,2,Operations,2024-01-28,125.91,USD,Check,He firm together thing off ever consumer.
INV-000587,30,"Snyder, Campos and Callahan",66,Richard Henson,5,Legal,2024-12-22,8936.89,USD,Check,Exactly develop office approach son long must.
INV-000588,25,"Walter, Edwards and Rios",92,Garrett Lin,3,Finance,2024-04-05,2500.0,USD,Wire,Girl team simply lead build million firm.
INV-000589,3,"Mcclain, Miller and Henderson",89,Victoria Garcia,2,Operations,2024-10-17,9782.55,USD,Wire,Activity decision ok.
INV-000590,30,"Snyder, Campos and Callahan",86,John Daniel,6,Operations,2024-09-24,2400.0,USD,Wire,Gun technology cost enjoy especially when.
INV-000591,40,"Romero, Gonzalez and Brooks",74,Christopher Rubio,3,Finance,2024-06-24,2300.0,USD,Wire,Hand material decision red head take.
INV-000592,19,"Adams, Zuniga and Wong",73,Paul Jones,1,Operations,2024-01-19,2899.19,USD,Check,Late number without rather sport.
INV-000593,38,"Baker, Mason and White",4,Shirley Suarez,4,Engineering,2024-01-27,1699.1,USD,ACH,Sound new task cultural son.
INV-000594,33,"Ferrell, Rice and Maddox",33,Danny Morgan,6,Engineering,2024-05-22,777.85,USD,ACH,List act instead care.
INV-000595,38,"Baker, Mason and White",90,Kelly Donovan,4,Marketing,2024-12-03,7392.28,USD,Credit Card,Military result size feel no nothing huge real.
INV-000596,22,"Watts, Robinson and Nguyen",97,Rebecca Valencia,7,Finance,2024-03-15,9840.88,USD,ACH,Democratic effect stuff benefit.
INV-000597,43,Rodriguez LLC,7,Mary Marshall,3,Legal,2024-11-22,4407.45,USD,Credit Card,Employee growth newspaper special general in.
INV-000598,4,Davis and Sons,69,Lisa Barnes,4,Operations,2024-07-23,1684.33,USD,Check,Test white current office power company.
INV-000599,31,Burton Ltd,87,Matthew Mcmillan,5,Operations,2024-09-28,4600.0,USD,Credit Card,Great pull maintain say threat.
INV-000600,7,Blake and Sons,84,Zachary Ferrell,3,Sales,2024-11-22,9177.94,USD,Wire,Party less what than political up.
INV-000601,7,Blake and Sons,94,Robert Potter,5,Legal,2024-10-26,2560.89,USD,ACH,Piece occur support author class direction.
INV-000602,34,Frazier Inc,9,Danny Morgan,4,Engineering,2024-12-19,50.42,USD,Credit Card,President report painting house thought sit.
INV-000603,44,Allen-Allen,8,Michelle Evans,6,Legal,2024-04-22,80.35,USD,ACH,Security minute late cold take by.
INV-000604,39,Harrell LLC,98,Mary Marshall,5,Legal,2024-12-28,3100.0,USD,ACH,Product wait red bag cold.
INV-000605,8,"Henderson, Ramirez and Lewis",59,Daniel Baker,7,Finance,2024-05-09,6959.58,USD,Wire,Believe view list approach.
INV-000606,17,James Group,34,Paul Jones,2,Finance,2024-02-07,2000.0,USD,Credit Card,Model you billion peace base use.
INV-000607,32,Carlson-Cruz,19,Jeffrey Chandler,7,Finance,2024-04-12,9794.43,USD,ACH,Finally easy exist phone capital stuff.
INV-000608,40,"Romero, Gonzalez and Brooks",33,Stephanie Manning,4,Engineering,2024-08-14,500.0,USD,Check,Along ground trip.
INV-000609,10,Abbott-Munoz,90,Denise Jacobs,4,HR,2024-01-01,6532.12,USD,Credit Card,Level that various nature career way much.
INV-000610,33,"Ferrell, Rice and Maddox",9,Jeffrey Chandler,2,Engineering,2024-09-08,7078.98,USD,Check,Our piece player nor model police finally girl.
INV-000611,45,"Arroyo, Miller and Tucker",43,Courtney Gonzalez,3,Finance,2024-09-03,8181.59,USD,Credit Card,Dinner become film include choose action model.
INV-000612,41,Ryan PLC,83,Sarah Moore,2,HR,2024-01-21,2400.0,USD,Credit Card,Gas light across two.
INV-000613,25,"Walter, Edwards and Rios",46,Julia Torres,1,Operations,2024-06-02,6610.73,USD,Check,Federal she something others someone nature country.
INV-000614,48,"Martin, Rose and Obrien",63,Stephen Mckee,1,Legal,2024-01-19,1902.75,USD,Wire,Join economic resource position stock determine bad.
INV-000615,32,Carlson-Cruz,93,Michael Lewis,4,Engineering,2024-08-18,1800.0,USD,ACH,Dream share travel space range expect sea speak.
INV-000616,42,George Group,95,Helen Jones,2,Engineering,2024-08-22,6676.49,USD,Credit Card,Could attention carry book lay laugh.
INV-000617,48,"Martin, Rose and Obrien",2,Brittney Phillips,6,Engineering,2024-01-06,1424.49,USD,Wire,Man fly charge wide against win example by.
INV-000618,7,Blake and Sons,77,Cameron Fisher,2,Engineering,2024-03-28,4100.0,USD,ACH,Road do character management game find.
INV-000619,28,"Hoffman, Baker and Richards",42,Megan Young,7,Engineering,2024-12-13,3500.0,USD,ACH,Your less social form such weight argue.
INV-000620,22,"Watts, Robinson and Nguyen",71,Whitney Peters,4,Marketing,2024-05-20,641.59,USD,Credit Card,Author like court success stage stock.
INV-000621,9,Garcia-James,1,Jessica Holmes,2,Engineering,2024-11-19,73.86,USD,Wire,Window research his window.
INV-000622,27,Baker and Sons,67,Sierra Johnson,4,Marketing,2024-08-31,6938.1,USD,ACH,Scene almost leave side miss.
INV-000623,40,"Romero, Gonzalez and Brooks",81,Lisa Archer,3,Finance,2024-11-01,6919.82,USD,Credit Card,List race fine follow pick.
INV-000624,36,Rodriguez-Graham,98,Jeffrey Chandler,5,Marketing,2024-03-01,2364.03,USD,Check,Seat near business.
INV-000625,50,"Harris, Collins and Carney",88,Richard Rodriguez,4,Marketing,2024-04-16,6268.38,USD,ACH,Police cup thought tell design both plan.
INV-000626,43,Rodriguez LLC,43,Cameron Fisher,7,Legal,2024-01-28,9227.5,USD,Check,Address some once how during why.
INV-000627,3,"Mcclain, Miller and Henderson",63,Diana May,1,Engineering,2024-01-27,1053.17,USD,ACH,Situation little other he become citizen before peace.
INV-000628,47,Anderson Group,42,Lisa Barnes,7,Engineering,2024-10-23,4453.76,USD,Wire,Art green child movie blue maintain first next.
INV-000629,15,Williams and Sons,61,Helen Jones,4,Engineering,2024-07-30,989.66,USD,Check,South just cover ready group care.
INV-000630,10,Abbott-Munoz,93,Amy Silva,6,Sales,2024-11-08,2169.49,USD,Wire,Magazine join far.
INV-000631,13,Arnold Ltd,59,Christine Wright,2,Legal,2024-01-17,800.0,USD,Wire,Couple cost girl run every story trial.
INV-000632,15,Williams and Sons,22,Michelle Harmon,5,Legal,2024-11-05,8865.23,USD,ACH,Civil most last standard must law simply.
INV-000633,6,"Gardner, Robinson and Lawrence",60,Daniel Baker,1,Operations,2024-09-24,4122.84,USD,Check,Here control affect task simply draw return.
INV-000634,48,"Martin, Rose and Obrien",76,William Baker,5,Engineering,2024-05-06,8727.26,USD,Check,Standard couple raise she child executive important.
INV-000635,3,"Mcclain, Miller and Henderson",51,Shannon Walker,7,Legal,2024-08-28,410.19,USD,Credit Card,Book model at strong candidate them.
INV-000636,29,"Ross, Robinson and Bright",17,Anna Henderson,3,Marketing,2024-02-12,3700.0,USD,Credit Card,Blood court all politics home.
INV-000637,2,Doyle Ltd,75,Mark Perez,4,Finance,2024-06-05,4803.03,USD,ACH,Moment red eight hand paper audience us.
INV-000638,46,Spence PLC,50,David Alvarez,3,HR,2024-07-08,80.74,USD,Credit Card,Pretty up story life police.
INV-000639,19,"Adams, Zuniga and Wong",27,Courtney Gonzalez,1,HR,2024-05-18,4264.76,USD,Wire,Newspaper voice indeed hard remain statement.
INV-000640,48,"Martin, Rose and Obrien",15,Stephen Mckee,3,Finance,2024-09-20,9323.11,USD,Credit Card,More same strong back democratic.
INV-000641,24,Morales-Jones,43,Kelly Donovan,5,Engineering,2024-11-27,3600.0,USD,Check,Best rise mother country moment eat personal.
INV-000642,48,"Martin, Rose and Obrien",98,Steve Sanchez,3,Sales,2024-10-24,9392.09,USD,Wire,Next newspaper second short.
INV-000643,33,"Ferrell, Rice and Maddox",68,Amber Kidd,4,Operations,2024-01-21,6805.47,USD,Wire,Group learn professor third coach Congress husband.
INV-000644,29,"Ross, Robinson and Bright",9,Amy Silva,4,Engineering,2024-12-10,6213.3,USD,Credit Card,Price move outside value total nearly.
INV-000645,26,Wilkerson-Day,19,Crystal Johnson,2,Legal,2024-05-27,900.0,USD,ACH,Suddenly include plan step food drive.
INV-000646,34,Frazier Inc,17,Richard Rodriguez,3,Finance,2024-01-12,9521.53,USD,Check,Degree she unit effect which language however.
INV-000647,48,"Martin, Rose and Obrien",67,Mary Marshall,3,Finance,2024-05-29,4000.0,USD,Wire,Work other military.
INV-000648,42,George Group,71,Sharon Cherry,4,Sales,2024-06-16,6464.05,USD,ACH,According worker Democrat fire sign.
INV-000649,20,"Reid, Ferguson and Sanchez",7,James Brown,3,Sales,2024-05-13,1725.65,USD,Check,Try memory number occur behind.
INV-000650,11,Blair PLC,91,David Alvarez,6,Legal,2024-03-23,6190.12,USD,ACH,Green catch happen old do specific begin.
INV-000651,11,Blair PLC,48,Lauren Daniels,2,HR,2024-01-22,2386.67,USD,Credit Card,Notice design baby foot lot major.
INV-000652,43,Rodriguez LLC,69,Lisa Archer,1,Engineering,2024-06-25,3176.27,USD,Check,Standard believe politics also space high sister.
INV-000653,32,Carlson-Cruz,70,Garrett Lin,3,Operations,2024-08-22,7687.5,USD,Wire,Girl stage indicate test thank dinner.
INV-000654,31,Burton Ltd,57,Christina Walters,6,Engineering,2024-10-20,8960.81,USD,Check,Up plant place approach modern floor north force.
INV-000655,3,"Mcclain, Miller and Henderson",46,Gerald Hensley,3,Engineering,2024-10-09,3100.0,USD,ACH,Check purpose young wife send.
INV-000656,38,"Baker, Mason and White",12,Diana May,4,Marketing,2024-05-22,4300.0,USD,Check,Measure develop face hour car bar number.
INV-000657,21,Gray-Mayo,19,David Douglas Jr.,7,Finance,2024-09-18,6035.69,USD,Wire,Nature energy huge.
INV-000658,25,"Walter, Edwards and Rios",72,Gerald Hensley,2,Operations,2024-05-25,3734.58,USD,Check,Similar candidate care nice maintain present.
INV-000659,48,"Martin, Rose and Obrien",55,Christopher Rubio,4,Marketing,2024-08-14,9926.05,USD,Credit Card,Night young modern drug entire.
INV-000660,10,Abbott-Munoz,76,Victoria Larson,4,Engineering,2024-08-31,2085.76,USD,Credit Card,Food under become public interest give.
INV-000661,27,Baker and Sons,97,Carol Tucker,2,Marketing,2024-05-19,6391.67,USD,Check,General pretty show college glass start.
INV-000662,19,"Adams, Zuniga and Wong",64,Kenneth Scott,6,Finance,2024-01-22,5543.13,USD,ACH,Perhaps key under do rate choose.
INV-000663,2,Doyle Ltd,61,Amber Kidd,6,Operations,2024-03-19,7914.28,USD,Wire,Both approach we unit.
INV-000664,27,Baker and Sons,9,Michelle Evans,6,Sales,2024-12-18,3800.0,USD,Check,Add really born late age.
INV-000665,37,Smith-Bowen,16,Deborah Figueroa,5,Operations,2024-05-12,4366.32,USD,Credit Card,Science deep national seek nature.
INV-000666,17,James Group,46,Jordan Henderson,1,Sales,2024-01-30,1636.84,USD,Wire,Role center recognize adult on professional analysis color.
INV-000667,27,Baker and Sons,66,Amy Silva,7,Operations,2024-01-20,6366.11,USD,ACH,Customer recent even let war.
INV-000668,49,Hickman Ltd,88,Lisa Archer,3,Operations,2024-03-26,954.14,USD,Wire,Home even system process.
INV-000669,7,Blake and Sons,63,Rebecca Valencia,3,Marketing,2024-06-29,2600.0,USD,Credit Card,Affect test power discuss.
INV-000670,14,"Mcclure, Ward and Lee",89,Ashley Waller,7,HR,2024-04-23,1554.0,USD,Credit Card,Meet report tough machine others because.
INV-000671,27,Baker and Sons,89,Aaron Wise,2,Legal,2024-02-09,200.0,USD,Check,May leader unit again easy.
INV-000672,39,Harrell LLC,16,Steve Sanchez,2,Legal,2024-06-24,5235.98,USD,ACH,Figure majority season adult range green few.
INV-000673,45,"Arroyo, Miller and Tucker",98,Jessica Callahan,1,Engineering,2024-03-05,2273.48,USD,Check,Every artist election hit yourself wrong want.
INV-000674,49,Hickman Ltd,8,Richard Rodriguez,1,Sales,2024-04-10,4318.16,USD,Credit Card,Difficult game hotel case role.
INV-000675,5,"Guzman, Hoffman and Baldwin",27,Erin Edwards,2,Marketing,2024-01-06,3023.44,USD,Wire,Whether partner personal dinner drive check wife.
INV-000676,2,Doyle Ltd,65,Stephanie Manning,6,HR,2024-05-22,916.89,USD,ACH,Forget my deal catch must son television finally.
INV-000677,33,"Ferrell, Rice and Maddox",92,Amy Silva,3,Marketing,2024-02-20,5706.65,USD,Credit Card,Travel involve training show prevent north citizen.
INV-000678,47,Anderson Group,90,Erin Edwards,2,Finance,2024-04-19,995.87,USD,Credit Card,Newspaper we brother fish.
INV-000679,12,Dudley Group,98,Matthew Mcmillan,1,Finance,2024-07-13,8349.07,USD,Credit Card,Risk she they increase.
INV-000680,34,Frazier Inc,15,Stephen Mckee,3,Finance,2024-07-03,66.08,USD,Wire,Field seat start PM scene charge.
INV-000681,44,Allen-Allen,55,Amy Silva,7,Engineering,2024-08-15,9762.03,USD,Check,Blood continue several partner environment.
INV-000682,44,Allen-Allen,57,William Herrera,6,Operations,2024-01-07,3680.74,USD,Credit Card,Partner others discuss ago bag sister care.
INV-000683,8,"Henderson, Ramirez and Lewis",22,Brent Jordan,3,Marketing,2024-07-24,1442.24,USD,Wire,Light power contain hold listen clearly difficult impact.
INV-000684,13,Arnold Ltd,36,Stephanie Salazar,6,Legal,2024-07-25,5953.66,USD,Wire,Understand wear development.
INV-000685,49,Hickman Ltd,52,Julia Torres,5,Sales,2024-11-25,7897.03,USD,ACH,Serious at until worry term.
INV-000686,50,"Harris, Collins and Carney",18,Mark Perez,1,Operations,2024-03-03,4551.8,USD,Credit Card,Reach term thought into simply part station.
INV-000687,5,"Guzman, Hoffman and Baldwin",20,Lisa Archer,5,HR,2024-01-14,4986.37,USD,Credit Card,Hour voice occur movie political region.
INV-000688,49,Hickman Ltd,85,Crystal Johnson,4,HR,2024-09-23,774.41,USD,Wire,Minute later still.
INV-000689,35,"Dyer, Potter and Mack",16,Stephen Mckee,4,Sales,2024-10-03,71.09,USD,Check,There early Mrs.
INV-000690,29,"Ross, Robinson and Bright",91,Whitney Peters,4,Finance,2024-01-17,4601.97,USD,ACH,Newspaper might piece.
INV-000691,20,"Reid, Ferguson and Sanchez",71,Courtney Gonzalez,5,HR,2024-09-06,7160.07,USD,Check,Couple keep this.
INV-000692,31,Burton Ltd,49,Cameron Fisher,6,Sales,2024-03-21,5626.93,USD,Wire,Leave institution party approach might.
INV-000693,21,Gray-Mayo,4,Stephanie Salazar,6,Sales,2024-01-21,623.63,USD,Check,Less position bed may.
INV-000694,7,Blake and Sons,40,Erin Edwards,1,Operations,2024-07-01,1300.0,USD,Credit Card,Single visit receive career.
INV-000695,20,"Reid, Ferguson and Sanchez",66,Christine Wright,3,Engineering,2024-01-21,3300.0,USD,Check,Food agent law to time think.
INV-000696,38,"Baker, Mason and White",63,Connor West,6,Operations,2024-06-11,232.14,USD,ACH,Economic reality trade someone.
INV-000697,22,"Watts, Robinson and Nguyen",56,Sarah Moore,4,Operations,2024-12-07,4972.35,USD,Credit Card,Before relationship plant be.
INV-000698,35,"Dyer, Potter and Mack",12,David Douglas Jr.,7,HR,2024-01-27,2148.66,USD,Credit Card,Risk window partner civil nearly analysis.
INV-000699,38,"Baker, Mason and White",45,John Daniel,6,Legal,2024-02-04,3375.01,USD,Wire,Treatment not process change.
INV-000700,33,"Ferrell, Rice and Maddox",33,Megan Orr,5,Finance,2024-08-09,8043.23,USD,ACH,Condition Republican information finally.
INV-000701,2,Doyle Ltd,96,Sharon Cochran,3,Operations,2024-09-21,6282.16,USD,Check,Eye Congress together whether about she activity.
INV-000702,37,Smith-Bowen,20,Joyce Solis,6,Legal,2024-01-31,7268.88,USD,Wire,Talk myself accept third down open little.
INV-000703,28,"Hoffman, Baker and Richards",37,Mary Marshall,2,Sales,2024-02-02,4108.5,USD,ACH,Kind over according think everything pick.
INV-000704,26,Wilkerson-Day,60,Julia Torres,5,Finance,2024-03-17,2392.45,USD,Check,Any challenge president already take.
INV-000705,42,George Group,85,Larry Dixon,2,Operations,2024-04-13,1400.0,USD,Credit Card,Study fear turn any indicate condition public.
INV-000706,47,Anderson Group,9,Rebecca Valencia,3,Operations,2024-01-07,4863.56,USD,Credit Card,Produce record occur no whom see growth along.
INV-000707,26,Wilkerson-Day,16,William Herrera,6,Legal,2024-03-12,9432.19,USD,Wire,Follow today star serve successful.
INV-000708,32,Carlson-Cruz,75,Amber Wright,4,Legal,2024-05-01,8846.8,USD,ACH,Fall care reason ever.
INV-000709,28,"Hoffman, Baker and Richards",33,Erin Edwards,1,Finance,2024-02-24,2187.9,USD,Wire,Including decide decade around number without more.
INV-000710,45,"Arroyo, Miller and Tucker",36,James Brown,3,Finance,2024-06-11,9487.62,USD,Wire,Low read value worry.
INV-000711,20,"Reid, Ferguson and Sanchez",31,Michael Evans,5,Finance,2024-01-06,220.53,USD,Wire,Interview summer employee offer perhaps.
INV-000712,41,Ryan PLC,31,Sharon Cherry,4,Engineering,2024-07-04,9585.25,USD,Check,Pass market role marriage.
INV-000713,17,James Group,57,Elizabeth Kelley,3,Legal,2024-04-30,3015.87,USD,Check,This discussion fact cover.
INV-000714,3,"Mcclain, Miller and Henderson",53,Denise Jacobs,6,Finance,2024-02-11,2747.62,USD,Credit Card,Agency personal brother summer.
INV-000715,11,Blair PLC,95,Brian Rodriguez,4,Operations,2024-01-27,6987.84,USD,Credit Card,Yourself increase free night point action cut example.
INV-000716,49,Hickman Ltd,1,Cameron Parker,2,Operations,2024-11-24,530.47,USD,Wire,Film media food accept.
